company_code,customer_id,business_type_id,customer_name,general_ledger_number,currency_id
US001,MWE120,1,"Turner,Jacob",102001,1
US001,OBD930,1,"Acevedo,Russell",102001,1
US001,PLZ571,2,"Davis,Emily",102001,1
US001,EOR917,2,"Burgess,Charles",102001,1
US001,BYL909,2,"Cooper,Doris",102001,1
US001,TQR045,1,"Carter,Emma",102001,1
US001,OWS073,2,"Turner,Ronald",102001,1
US001,RXQ062,2,"Burke,Katherine",102001,1
US001,BQN068,1,"Stewart,Danielle",102001,1
US001,LKQ732,1,"Williams,Joe",102001,1
US001,BMF601,2,"Wells,Timothy",102001,1
US001,ZEM774,1,"Cooke,Jack",102001,1
US001,GGP346,2,"Clayton,David",102001,1
US001,GSU882,1,"Daniel,Samuel",102001,1
US001,QEQ142,2,"Wilson,Robert",102001,1
US001,MKS599,1,"Williams,David",102001,1
US001,XXS066,1,"Fields,Joyce",102001,1
US001,GYC382,2,"Lawson,Donald",102001,1
US001,ZBM219,1,"Clements,Raymond",102001,1
US001,LVJ100,2,"Page,Joshua",102001,1
US001,WOH185,2,"Powers,Hannah",102001,1
US001,EKG147,2,"Berry,Janice",102001,1
US001,LEZ228,2,"Bowen,Mary",102001,1
US001,YJN340,1,"Murphy,Ralph",102001,1
US001,EAN074,1,"Sherman,Elizabeth",102001,1
US001,GYJ113,1,"Lowe,Helen",102001,1
US001,EMT276,1,"Carroll,Alexis",102001,1
US001,KYL724,2,"Wright,Jennifer",102001,1
US001,RPF726,1,"Parks,John",102001,1
US001,OWB255,1,"Hill,Brenda",102001,1
US001,HJE912,2,"Shaw,Lauren",102001,1
US001,III644,2,"Riggs,Joshua",102001,1
US001,ZUH378,2,"Kim,Brian",102001,1
US001,WLY435,2,"Marks,Karen",102001,1
US001,NGZ944,1,"Murphy,Andrea",102001,1
US001,NOR735,1,"Hanson,Theresa",102001,1
US001,DGW364,1,"Smith,Sandra",102001,1
US001,PWH652,1,"Meadows,Beverly",102001,1
US001,ZXF959,2,"Turner,Timothy",102001,1
US001,DVS005,2,"Baker,Carol",102001,1
US001,ODJ411,1,"Daniels,Noah",102001,1
US001,SCB082,2,"Davis,Timothy",102001,1
US001,BAE966,2,"White,Walter",102001,1
US001,BBV758,1,"Sanders,Evelyn",102001,1
US001,FSN855,1,"Henry,Sandra",102001,1
US001,SWM185,2,"Austin,Christopher",102001,1
US001,MGQ602,1,"Marshall,Michael",102001,1
US001,KXD636,2,"Taylor,Jacob",102001,1
US001,JXW735,1,"Morgan,Evelyn",102001,1
US001,ZYI496,1,"Riley,Joseph",102001,1
US001,SNX491,2,"Jones,Thomas",102001,1
US001,EGV664,2,"Malone,Heather",102001,1
US001,MLJ722,1,"Moore,Richard",102001,1
US001,KRA569,1,"Thompson,Ashley",102001,1
US001,IHJ260,1,"Brooks,John",102001,1
US001,AXA170,1,"Ramirez,Roger",102001,1
US001,MUJ732,2,"Brown,Ralph",102001,1
US001,TUI156,2,"Lester,William",102001,1
US001,AWF500,1,"King,Margaret",102001,1
US001,RCU942,2,"Brown,Michael",102001,1
US001,HVP028,1,"Johnson,Ronald",102001,1
US001,VNS273,2,"Robinson,Robert",102001,1
US001,MCR160,2,"Mason,Nicole",102001,1
US001,BWJ713,2,"Ortiz,Dylan",102001,1
US001,MRF784,1,"Hubbard,Douglas",102001,1
US001,OSN709,2,"Gonzalez,Dorothy",102001,1
US001,IJO030,1,"Goodman,Kathleen",102001,1
US001,NAR107,2,"Russell,William",102001,1
US001,THC356,1,"Roberts,Christopher",102001,1
US001,AVG308,2,"Davenport,Michael",102001,1
US001,FZP401,2,"Mcdonald,Bobby",102001,1
US001,ZAJ472,1,"Evans,Ruth",102001,1
US001,WSI017,2,"Taylor,John",102001,1
US001,YPW699,1,"Pierce,Jason",102001,1
US001,OOZ450,2,"Mcdaniel,Elizabeth",102001,1
US001,MRO859,2,"Sweeney,Judith",102001,1
US001,XSR910,1,"Rogers,Lisa",102001,1
US001,FRS443,2,"Riley,Samantha",102001,1
US001,ZPP289,2,"Garrett,Michael",102001,1
US001,CNB717,1,"Johnson,James",102001,1
US001,OOY944,2,"Silva,Jeffrey",102001,1
US001,MNU121,1,"Mason,Kevin",102001,1
US001,DMR912,2,"Glover,Sarah",102001,1
US001,VRS284,2,"Lane,Robert",102001,1
US001,DYC866,1,"Fitzgerald,Barbara",102001,1
US001,LSL810,1,"Ortega,William",102001,1
US001,NXK974,1,"Lee,Michelle",102001,1
US001,APA858,2,"Smith,Daniel",102001,1
US001,LKA003,1,"Francis,Raymond",102001,1
US001,DAN985,1,"Harrison,Catherine",102001,1
US001,MJJ947,2,"Boyer,Pamela",102001,1
US001,VCL442,2,"Brown,Laura",102001,1
US001,UNL899,1,"Weiss,Anna",102001,1
US001,WJK504,1,"Weber,John",102001,1
US001,RPG203,1,"Gutierrez,Natalie",102001,1
US001,VON500,1,"Sheppard,Mary",102001,1
US001,GDW869,1,"Carroll,Christopher",102001,1
US001,HWP442,1,"Davis,Joseph",102001,1
US001,YCR517,2,"Stein,Joan",102001,1
US001,PMB753,1,"Vaughan,Matthew",102001,1
US001,PGZ938,2,"Nichols,Edward",102001,1
US001,WFF876,1,"Finch,Dennis",102001,1
US001,ONG483,1,"Reed,Nancy",102001,1
US001,QWZ683,1,"Mcgee,Madison",102001,1
US001,ONQ965,1,"Ball,Jeffrey",102001,1
US001,BSA544,1,"Bryant,Karen",102001,1
US001,VJV424,2,"William,Anthony",102001,1
US001,ONF760,1,"Schmidt,Gregory",102001,1
US001,XEK202,2,"Neal,Gloria",102001,1
US001,FHH734,1,"Peterson,Nicholas",102001,1
US001,HLF016,1,"Sanchez,Joshua",102001,1
US001,UAJ346,1,"Barnett,Willie",102001,1
US001,ZWR005,1,"Robinson,Gabriel",102001,1
US001,UYM758,2,"Smith,Thomas",102001,1
US001,FUO466,1,"Williams,George",102001,1
US001,IAO268,2,"Harris,Jeffrey",102001,1
US001,NFS534,1,"Hall,Theresa",102001,1
US001,QTO064,2,"Weaver,Juan",102001,1
US001,ZCQ687,2,"Davis,Robert",102001,1
US001,KSE503,2,"Wilson,Barbara",102001,1
US001,RPE800,2,"Bridges,Samantha",102001,1
US001,HUB273,2,"Gibbs,Amanda",102001,1
US001,SLE208,2,"Taylor,Debra",102001,1
US001,HLD306,1,"Fitzgerald,Kevin",102001,1
US001,UPZ144,2,"Smith,Stephen",102001,1
US001,NLZ296,2,"Young,Zachary",102001,1
US001,QEI403,1,"Lynch,Gloria",102001,1
US001,PZH112,2,"Nielsen,Zachary",102001,1
US001,XSU875,1,"Diaz,Russell",102001,1
US001,MMN756,1,"Moore,Kenneth",102001,1
US001,FKJ419,2,"Johnson,Brittany",102001,1
US001,FHM036,2,"Carr,John",102001,1
US001,JBS637,2,"Wade,Victoria",102001,1
US001,MAZ160,1,"Carter,Timothy",102001,1
US001,GHE170,1,"Taylor,Catherine",102001,1
US001,YKC189,1,"Reed,Joseph",102001,1
US001,UPW721,2,"Cole,Sharon",102001,1
US001,WLM518,2,"Smith,Eugene",102001,1
US001,VOS519,1,"Phillips,Carol",102001,1
US001,DND077,1,"Harris,Amber",102001,1
US001,XAV814,2,"Reid,Michael",102001,1
US001,HCC892,2,"Branch,Judith",102001,1
US001,XIA688,2,"Watson,Emily",102001,1
US001,GBK124,1,"Mathis,Anthony",102001,1
US001,RID224,1,"Barron,Olivia",102001,1
US001,HWN144,1,"Day,Joseph",102001,1
US001,HPR304,1,"Stanley,Abigail",102001,1
US001,PEM685,2,"Johnson,Nancy",102001,1
US001,MZI262,1,"Miller,Samantha",102001,1
US001,ROU758,2,"Nelson,Michael",102001,1
US001,PKJ508,2,"Barnes,Jennifer",102001,1
US001,ZSU071,2,"Brock,Jennifer",102001,1
US001,MRY769,1,"Ramirez,Anthony",102001,1
US001,SDH734,2,"Marshall,Emily",102001,1
US001,CVX927,2,"Jackson,Ryan",102001,1
US001,MRI639,2,"Perry,Brandon",102001,1
US001,CJC201,1,"Herring,Dennis",102001,1
US001,WPW613,2,"Elliott,Carol",102001,1
US001,INA210,1,"Boyd,Noah",102001,1
US001,TWR455,2,"Thomas,Philip",102001,1
US001,GQI383,2,"Cooke,Henry",102001,1
US001,QNG417,1,"Burnett,Michael",102001,1
US001,ENN985,2,"Wright,James",102001,1
US001,LPK529,2,"Watson,Nancy",102001,1
US001,KAS287,1,"Padilla,Karen",102001,1
US001,NXW768,2,"Campos,Michelle",102001,1
US001,CFY654,2,"Bryant,Justin",102001,1
US001,TNI937,2,"Clements,Patricia",102001,1
US001,OJF376,1,"May,Matthew",102001,1
US001,NZN904,1,"Prince,Patrick",102001,1
US001,TLG307,2,"White,George",102001,1
US001,IFY986,2,"Robinson,Mary",102001,1
US001,DXD018,1,"Gardner,Michael",102001,1
US001,PVI544,1,"Jacobson,William",102001,1
US001,RQI616,2,"Edwards,Thomas",102001,1
US001,BYM549,2,"Burns,William",102001,1
US001,RKO673,1,"Knapp,James",102001,1
US001,URA593,2,"Myers,Christian",102001,1
US001,VBO620,2,"Estrada,William",102001,1
US001,PUH358,1,"Carter,Jessica",102001,1
US001,RHZ573,1,"Hayes,Arthur",102001,1
US001,VYV038,1,"Stevens,Julia",102001,1
US001,ZJZ110,2,"Wise,Alexander",102001,1
US001,COL107,1,"Hart,Martha",102001,1
US001,MYQ853,2,"Wright,James",102001,1
US001,RFP025,1,"Rodriguez,James",102001,1
US001,MKW969,1,"Kent,William",102001,1
US001,ERG149,1,"Howard,Jason",102001,1
US001,QIT676,1,"Chambers,Matthew",102001,1
US001,LQQ074,2,"Collier,Brittany",102001,1
US001,LLG613,1,"Kennedy,Scott",102001,1
US001,LFO622,2,"Acevedo,William",102001,1
US001,EZK166,1,"Smith,Patricia",102001,1
US001,PQY631,1,"Anderson,Robert",102001,1
US001,GZJ699,2,"Barry,Michael",102001,1
US001,CQI033,1,"Poole,Jeffrey",102001,1
US001,ULA031,1,"Wright,Amy",102001,1
US001,DIF616,2,"Michael,Randy",102001,1
US001,MJH087,2,"Lowery,Kevin",102001,1
US001,ZZK829,1,"Henry,David",102001,1
US001,NOQ044,1,"Parks,Lawrence",102001,1
US001,WNJ371,2,"Lynch,Robert",102001,1
US001,HUO865,1,"Peters,Katherine",102001,1
US001,XHJ442,1,"Tyson,Richard",102001,1
US001,EYU417,2,"Lawrence,Jean",102001,1
US001,ZAQ578,1,"Vaughn,Laura",102001,1
US001,ERY806,1,"Burch,James",102001,1
US001,BIH565,1,"Flynn,Eric",102001,1
US001,BDY619,2,"Wilson,Charlotte",102001,1
US001,KNW590,1,"Moore,William",102001,1
US001,OSK408,2,"Garrison,Sarah",102001,1
US001,ZGL828,2,"Palmer,Robert",102001,1
US001,OLG637,1,"Norton,Kevin",102001,1
US001,HWX318,2,"Benson,Paul",102001,1
US001,NAN318,2,"Owens,William",102001,1
US001,CJM472,2,"Lang,Christian",102001,1
US001,BPE630,1,"Campbell,Jennifer",102001,1
US001,TCM138,2,"Morton,Nicole",102001,1
US001,IKM115,2,"Sanders,Ronald",102001,1
US001,QTX320,2,"Martinez,Sarah",102001,1
US001,KWK522,1,"Ellis,Angela",102001,1
US001,QXP698,1,"Rodriguez,Eric",102001,1
US001,MUD516,1,"Martinez,Jeffrey",102001,1
US001,QLD371,1,"Mcfadden,Adam",102001,1
US001,NOI858,2,"Booker,Martha",102001,1
US001,UWY045,1,"Harris,Paul",102001,1
US001,MGV138,1,"Anderson,Larry",102001,1
US001,YEN948,1,"Decker,Alexander",102001,1
US001,ZPK470,2,"Davidson,Robert",102001,1
US001,DVJ642,1,"Franklin,Ashley",102001,1
US001,ULR547,1,"Patterson,Diana",102001,1
US001,AGH225,2,"Bond,James",102001,1
US001,PCZ063,2,"Molina,Amy",102001,1
US001,YBT591,1,"Stone,Rose",102001,1
US001,CLH248,2,"Evans,Walter",102001,1
US001,AUJ129,2,"Reed,Timothy",102001,1
US001,MXV293,1,"Knight,Diana",102001,1
US001,JUF861,2,"Coleman,Eric",102001,1
US001,AWK692,1,"Huff,Robert",102001,1
US001,DDY012,1,"Espinoza,Debra",102001,1
US001,ATA746,2,"Roberts,Michael",102001,1
US001,REF212,2,"Gardner,Gregory",102001,1
US001,FML040,1,"Smith,Brenda",102001,1
US001,BYE115,1,"Porter,Nancy",102001,1
US001,EYK646,1,"Peterson,Joyce",102001,1
US001,VBJ401,2,"Watson,Amanda",102001,1
US001,AVW324,2,"Gibbs,Richard",102001,1
US001,SMK395,1,"Smith,John",102001,1
US001,LAN530,2,"Rodgers,Eric",102001,1
US001,DSV806,1,"Cole,Maria",102001,1
US001,HYV662,2,"Joyner,Charlotte",102001,1
US001,XIZ639,1,"Armstrong,Shirley",102001,1
US001,EWX545,2,"Rodgers,Richard",102001,1
US001,WQU396,1,"Potter,Jason",102001,1
US001,ITM309,2,"Tanner,Amanda",102001,1
US001,UNT306,1,"Montgomery,Keith",102001,1
US001,JRL735,2,"Morgan,Scott",102001,1
US001,TEA324,1,"Gonzales,John",102001,1
US001,OAW724,1,"Massey,Rachel",102001,1
US001,LAL479,2,"Carter,Joseph",102001,1
US001,NBM113,2,"Harvey,John",102001,1
US001,YJJ666,1,"Gonzalez,Christopher",102001,1
US001,XIO088,2,"Myers,Paul",102001,1
US001,TVA902,1,"Wilkerson,Ethan",102001,1
US001,FRH798,2,"Bradshaw,Jennifer",102001,1
US001,QSL660,2,"Roberts,Randy",102001,1
US001,HPR853,2,"Ross,Emily",102001,1
US001,AJS358,2,"Hicks,Isabella",102001,1
US001,ZEG670,2,"Briggs,Thomas",102001,1
US001,JEF832,2,"Ortiz,Samuel",102001,1
US001,XVO041,2,"Gibson,Michael",102001,1
US001,GRJ525,2,"Cruz,Brittany",102001,1
US001,AFC400,2,"Faulkner,Amanda",102001,1
US001,WJZ800,2,"White,Andrew",102001,1
US001,LFM294,1,"Perry,Noah",102001,1
US001,HVD931,1,"Johnson,Jennifer",102001,1
US001,MNU346,1,"Williams,Charles",102001,1
US001,ACM780,1,"Henderson,Michael",102001,1
US001,STS734,1,"Davis,Robert",102001,1
US001,TUV584,1,"Palmer,Mary",102001,1
US001,ZLL893,1,"Ford,Matthew",102001,1
US001,CXH411,1,"Johnson,Kelly",102001,1
US001,XDO450,1,"Jones,Carol",102001,1
US001,PXT165,1,"Cox,Linda",102001,1
US001,NFQ994,2,"Vang,Ronald",102001,1
US001,KOL013,2,"Lewis,Brian",102001,1
US001,HQC039,2,"Shaffer,Brian",102001,1
US001,REZ869,1,"Johnson,Peter",102001,1
US001,GBU534,1,"Dickerson,Robert",102001,1
US001,BSJ995,1,"Smith,Amanda",102001,1
US001,GVK178,2,"Meadows,Raymond",102001,1
US001,KKL575,2,"Rios,Andrea",102001,1
US001,FXL519,2,"Gardner,Robert",102001,1
US001,DDR566,1,"Cortez,Anna",102001,1
US001,JNN716,2,"Heath,Nicole",102001,1
US001,BNW933,2,"Welch,Benjamin",102001,1
US001,ASG472,2,"Williams,Jerry",102001,1
US001,YUF171,1,"Wright,Joseph",102001,1
US001,MCQ102,1,"Fuller,Bruce",102001,1
US001,MVV139,1,"Yates,Mary",102001,1
US001,XQF242,1,"James,Cheryl",102001,1
US001,FWY335,2,"Wilson,Gregory",102001,1
US001,FBQ535,1,"Henderson,Donald",102001,1
US001,GVU194,2,"Taylor,Tyler",102001,1
US001,BNS106,2,"Smith,Mark",102001,1
US001,QGO906,1,"Butler,Kyle",102001,1
US001,WUS779,1,"Mathis,Deborah",102001,1
US001,WWJ121,1,"Adkins,Michael",102001,1
US001,SIF524,1,"Sims,Joseph",102001,1
US001,VPM534,1,"Morse,Samuel",102001,1
US001,TPG297,2,"Santiago,Robert",102001,1
US001,QDW122,2,"Daugherty,James",102001,1
US001,VBI952,1,"Osborn,Timothy",102001,1
US001,LGS093,1,"Simmons,Scott",102001,1
US001,KJL592,1,"Fitzpatrick,Christopher",102001,1
US001,JLK500,2,"Myers,Heather",102001,1
US001,GRK223,2,"Ortega,Mark",102001,1
US001,TPV826,1,"Nelson,Terry",102001,1
US001,ZEJ268,2,"Wilson,Tyler",102001,1
US001,AVR409,2,"Ortiz,Amy",102001,1
US001,VWH999,1,"Johnson,Andrea",102001,1
US001,HFJ518,2,"Alexander,Adam",102001,1
US001,REE757,2,"Byrd,Jeffrey",102001,1
US001,ELI563,1,"Smith,Bruce",102001,1
US001,XGF469,2,"Kelley,Robert",102001,1
US001,GQS751,1,"Kennedy,Beverly",102001,1
US001,KOK161,2,"Lee,Brian",102001,1
US001,UYN426,1,"Moore,Kenneth",102001,1
US001,RCX868,1,"Taylor,Michael",102001,1
US001,LZF682,2,"Moore,Dennis",102001,1
US001,VQU234,2,"Downs,Bradley",102001,1
US001,ZWM137,1,"Smith,Jason",102001,1
US001,HEO594,2,"Richardson,Karen",102001,1
US001,YSL932,1,"Curtis,Justin",102001,1
US001,HEU290,2,"Camacho,Vincent",102001,1
US001,LQG232,2,"Ruiz,Kimberly",102001,1
US001,DGH919,2,"Chang,Kayla",102001,1
US001,DNA440,2,"Brock,Jeremy",102001,1
US001,MCR869,1,"Patterson,James",102001,1
US001,DJS669,1,"Moore,Thomas",102001,1
US001,CCC100,1,"Bond,Mary",102001,1
US001,PLM771,2,"Nelson,Mary",102001,1
US001,FDM089,1,"Watson,Rachel",102001,1
US001,GOL346,2,"Conway,Eric",102001,1
US001,BSO946,2,"Thompson,Olivia",102001,1
US001,QUS133,2,"Bailey,Walter",102001,1
US001,QML543,1,"Marshall,Larry",102001,1
US001,TWF902,1,"Wells,Jack",102001,1
US001,QNS279,1,"Walls,Patricia",102001,1
US001,TXQ973,2,"Joseph,Virginia",102001,1
US001,ITY512,2,"Mitchell,John",102001,1
US001,NQO270,1,"Harding,Ryan",102001,1
US001,GZM044,2,"Walls,George",102001,1
US001,GWL951,1,"Hartman,Donna",102001,1
US001,BPB444,2,"Dixon,Donald",102001,1
US001,AEI511,2,"Stewart,Thomas",102001,1
US001,QIQ933,1,"Thomas,Cynthia",102001,1
US001,RJW204,2,"Davis,Kimberly",102001,1
US001,KBE690,1,"Justice,Michael",102001,1
US001,XNX483,2,"Rodgers,Julia",102001,1
US001,XHT020,1,"Graham,William",102001,1
US001,FIT642,1,"Allen,Susan",102001,1
US001,NFE304,1,"Hamilton,John",102001,1
US001,DRZ099,2,"Washington,Sandra",102001,1
US001,HOC073,2,"Patel,Arthur",102001,1
US001,QHC236,2,"Payne,Thomas",102001,1
US001,BTI550,2,"Clemons,William",102001,1
US001,YQR834,2,"Walker,Benjamin",102001,1
US001,CDY897,2,"Knight,Jessica",102001,1
US001,LAH764,2,"Powers,Brian",102001,1
US001,KGR428,2,"Blackwell,Charles",102001,1
US001,WMN993,2,"English,Rose",102001,1
US001,QZF451,1,"Shields,Thomas",102001,1
US001,STH612,1,"Price,Donna",102001,1
US001,WYJ652,2,"Colon,Mark",102001,1
US001,TKU742,2,"Clark,John",102001,1
US001,ZNE412,1,"Rogers,Jason",102001,1
US001,CDY271,1,"Lee,Madison",102001,1
US001,VPN207,2,"Brown,Roger",102001,1
US001,VBX790,1,"Wallace,Justin",102001,1
US001,QFW489,1,"Langley,Teresa",102001,1
US001,ZHZ146,1,"Huber,Justin",102001,1
US001,UZZ031,2,"Holloway,Shirley",102001,1
US001,IBP737,1,"Anderson,Olivia",102001,1
US001,HTN755,2,"Tate,Ronald",102001,1
US001,TJF938,1,"Schroeder,Robert",102001,1
US001,YIH893,2,"Anderson,Anthony",102001,1
US001,CIC870,1,"King,James",102001,1
US001,BEP502,2,"Riley,Carolyn",102001,1
US001,CXS840,1,"Mathews,Gerald",102001,1
US001,KQU051,2,"Thompson,Andrew",102001,1
US001,GZA598,2,"Bell,Juan",102001,1
US001,FXB552,2,"Henry,Kyle",102001,1
US001,EJT842,2,"Bradley,Richard",102001,1
US001,HCR420,2,"Brown,Joe",102001,1
US001,YWJ796,2,"Martinez,Andrew",102001,1
US001,KEJ968,2,"Williams,Michael",102001,1
US001,WMF697,2,"Lamb,Willie",102001,1
US001,LQQ046,1,"Lewis,Mark",102001,1
US001,IGS131,2,"Martinez,David",102001,1
US001,MCN022,2,"Wallace,Jonathan",102001,1
US001,IOE653,1,"Johnson,Michelle",102001,1
US001,KES201,1,"Lara,Daniel",102001,1
US001,KLZ236,2,"Butler,Joshua",102001,1
US001,PWJ488,1,"Gross,Brenda",102001,1
US001,JJH939,1,"West,Frances",102001,1
US001,ZKG087,1,"Miller,Maria",102001,1
US001,LTT006,1,"Ayala,Patricia",102001,1
US001,YSC295,1,"Paul,Cheryl",102001,1
US001,SZY511,1,"Pierce,Julie",102001,1
US001,JZR126,2,"Campbell,Jennifer",102001,1
US001,GPN497,1,"Hart,Carol",102001,1
US001,NBX940,2,"Barton,Anthony",102001,1
US001,IJZ247,2,"Leach,Debra",102001,1
US001,OVA304,2,"Hughes,Lisa",102001,1
US001,GJO843,1,"Wagner,Victoria",102001,1
US001,ROW275,1,"Gray,David",102001,1
US001,IXP470,2,"Mack,Paul",102001,1
US001,BUT207,2,"Schmidt,Mark",102001,1
US001,TUN182,1,"Golden,Dennis",102001,1
US001,ODF885,1,"Alvarez,Anthony",102001,1
US001,RWL104,2,"Ferguson,Daniel",102001,1
US001,ENQ942,1,"Jackson,Donald",102001,1
US001,QQQ725,1,"Beck,Cynthia",102001,1
US001,OQV175,2,"Webb,Susan",102001,1
US001,VBO334,2,"Perkins,Joan",102001,1
US001,WQD184,2,"Townsend,Laura",102001,1
US001,IOL826,2,"Gomez,Wayne",102001,1
US001,EMW438,2,"Freeman,Susan",102001,1
US001,BQB016,2,"Hernandez,Michael",102001,1
US001,ZVM888,1,"Dunlap,Theresa",102001,1
US001,YGW346,1,"Kelly,Daniel",102001,1
US001,FGW884,2,"Johnson,Frank",102001,1
US001,SYK624,2,"Wood,Philip",102001,1
US001,QWG349,1,"Gonzales,Nicholas",102001,1
US001,RBG236,1,"Williams,Anthony",102001,1
US001,TRE596,2,"Lewis,Mary",102001,1
US001,QNR053,2,"Arnold,Teresa",102001,1
US001,OEV601,1,"Brown,Ryan",102001,1
US001,XFV560,2,"Smith,Kevin",102001,1
US001,CSX091,2,"Espinoza,Kyle",102001,1
US001,THJ447,2,"Wright,Daniel",102001,1
US001,EDS625,2,"Burns,Janice",102001,1
US001,KXP173,2,"Dotson,Katherine",102001,1
US001,VVC354,2,"Harris,James",102001,1
US001,ILS222,2,"Madden,Elizabeth",102001,1
US001,EIO525,2,"Brown,Albert",102001,1
US001,IRS113,2,"Martin,John",102001,1
US001,JQJ734,2,"Aguilar,Sophia",102001,1
US001,TPO188,1,"Adams,Katherine",102001,1
US001,OQA053,2,"Thomas,Philip",102001,1
US001,VQY735,2,"Chase,Mark",102001,1
US001,YXB505,2,"Armstrong,Paul",102001,1
US001,KOZ778,1,"Burns,Michael",102001,1
US001,EFY886,1,"Jackson,Lisa",102001,1
US001,FKP125,1,"Mcfarland,John",102001,1
US001,UCG540,1,"Bennett,Teresa",102001,1
US001,WLF077,1,"Decker,Mary",102001,1
US001,YIB128,2,"Savage,Brian",102001,1
US001,KWD818,1,"Moore,Raymond",102001,1
US001,UWF662,1,"Moore,Elizabeth",102001,1
US001,ZMI784,1,"Henderson,Kimberly",102001,1
US001,DHJ967,1,"Burke,Andrea",102001,1
US001,MRE959,2,"Wade,William",102001,1
US001,KLP011,2,"Mitchell,Alexis",102001,1
US001,ESN950,1,"Tucker,Melissa",102001,1
US001,DGQ849,1,"Moore,David",102001,1
US001,GMM894,2,"Ward,William",102001,1
US001,PJC014,2,"Turner,Melissa",102001,1
US001,GYT795,2,"Robinson,Bobby",102001,1
US001,KCZ157,1,"Rice,Deborah",102001,1
US001,BDP629,2,"Anderson,Joseph",102001,1
US001,SNJ728,1,"Davis,Anna",102001,1
US001,RWY419,1,"Coleman,Henry",102001,1
US001,SCE214,2,"Wheeler,Eric",102001,1
US001,BSH995,1,"Lee,Linda",102001,1
US001,GER938,1,"Hebert,Benjamin",102001,1
US001,QBU225,1,"Jennings,Willie",102001,1
US001,QKY941,1,"Clark,Gregory",102001,1
US001,JML625,2,"Garcia,Nicholas",102001,1
US001,DAZ306,2,"Young,Keith",102001,1
US001,PCB619,1,"Perry,Michael",102001,1
US001,GIL658,1,"Lambert,Sharon",102001,1
US001,TDZ132,1,"Hopkins,Samuel",102001,1
US001,BZZ219,1,"Johnson,Andrew",102001,1
US001,JFP165,2,"Green,Stephen",102001,1
US001,STV320,1,"Smith,Carol",102001,1
US001,YVH390,1,"Graves,Brandon",102001,1
US001,SUP371,1,"Lindsey,Daniel",102001,1
US001,MDW236,1,"Sutton,Philip",102001,1
US001,YYP643,1,"Miranda,Mark",102001,1
US001,GSD996,1,"Martinez,Michael",102001,1
US001,KZI692,2,"Doyle,Marilyn",102001,1
US001,ILB150,2,"Hull,Dennis",102001,1
US001,NYJ264,2,"Baker,Michelle",102001,1
US001,KTA523,1,"Thompson,Joseph",102001,1
US001,HIG757,1,"Chapman,Anthony",102001,1
US001,NMA916,2,"Joyner,Betty",102001,1
US001,GKZ812,2,"Gutierrez,Thomas",102001,1
US001,DWJ593,2,"Robinson,Janice",102001,1
US001,AHB596,1,"Sears,Lisa",102001,1
US001,FSO815,1,"Vargas,Sandra",102001,1
US001,PEM947,1,"Sargent,Brittany",102001,1
US001,OAN009,2,"King,Terry",102001,1
US001,QDA507,1,"Cohen,Michael",102001,1
US001,FPG200,1,"Meyer,Michael",102001,1
US001,YKM898,1,"Moore,Kathleen",102001,1
US001,PAX246,2,"Morgan,John",102001,1
US001,MHC752,2,"Mcdowell,Jose",102001,1
US001,JVZ770,2,"Martinez,Paul",102001,1
US001,GVB101,2,"Butler,Margaret",102001,1
US001,HFF799,2,"Baker,Lauren",102001,1
US001,RQW774,1,"Walker,Justin",102001,1
US001,WFH469,1,"Howell,Beverly",102001,1
US001,XFK085,1,"Torres,David",102001,1
US001,WFB514,2,"Sanchez,Ashley",102001,1
US001,XYP563,2,"Ferrell,Michelle",102001,1
US001,CID318,2,"Taylor,Natalie",102001,1
US001,WYI266,2,"Richards,Michael",102001,1
US001,JDZ920,1,"Miller,Louis",102001,1
US001,EEM694,2,"Smith,Randy",102001,1
US001,YAX779,1,"Brown,Stephen",102001,1
US001,VQX562,2,"Hart,Robert",102001,1
US001,BVO340,2,"Fisher,Anthony",102001,1
US001,QMG480,1,"Graham,Sharon",102001,1
US001,PHV158,2,"Bright,Nicole",102001,1
US001,GAD085,1,"Mcdonald,Hannah",102001,1
US001,WTU763,1,"Lee,Jacob",102001,1
US001,XHH202,2,"Ramirez,Henry",102001,1
US001,DTB733,1,"Carpenter,Ronald",102001,1
US001,LAD004,1,"Daniels,Kathleen",102001,1
US001,PQU542,1,"Owens,Samantha",102001,1
US001,FXY234,1,"Jones,Timothy",102001,1
US001,DEJ590,2,"Mccormick,Margaret",102001,1
US001,MPB714,1,"Pearson,Christine",102001,1
US001,YGG943,2,"Santos,Grace",102001,1
US001,DPS385,1,"Ross,Bradley",102001,1
US001,XZS320,2,"Rocha,Paul",102001,1
US001,EFJ062,2,"Burns,Robert",102001,1
US001,EIT682,2,"Murphy,Nicole",102001,1
US001,ETD620,1,"Jacobs,Joseph",102001,1
US001,XVU649,2,"Stewart,Benjamin",102001,1
US001,VHL526,1,"Scott,Charles",102001,1
US001,GVM963,1,"Wilson,Tyler",102001,1
US001,MRC688,2,"Hurst,Robert",102001,1
US001,QOX322,2,"Richmond,Joshua",102001,1
US001,TFT832,1,"Ayers,Roger",102001,1
US001,MSQ579,2,"Carter,Peter",102001,1
US001,MPE678,2,"Boyer,Anthony",102001,1
US001,WAV772,1,"Green,Thomas",102001,1
US001,GZB054,1,"Henry,Nancy",102001,1
US001,XJY163,2,"Rodriguez,Ashley",102001,1
US001,XUR878,2,"Crane,James",102001,1
